<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/microsoft/mdeberta-v3-base'>microsoft/mdeberta-v3-base</a>,🔍,2.74,278225673.0,251000.0,512.0,✓,✗,(✓),✓,20.77 ± 6.68 / 41.06 ± 6.41,72.43 ± 1.23 / 72.43 ± 1.23,25.10 ± 11.67 / 55.07 ± 9.40,17.78 ± 2.04 / 10.01 ± 1.71,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,2.74,470927360.0,501153.0,512.0,✓,✗,(✓),✗,28.07 ± 4.86 / 53.18 ± 4.76,79.94 ± 0.96 / 79.94 ± 0.96,3.15 ± 3.57 / 50.83 ± 1.86,30.74 ± 1.50 / 20.41 ± 1.60,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,2.75,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,42.97 ± 2.73 / 58.93 ± 2.06,58.57 ± 1.17 / 58.57 ± 1.17,6.83 ± 1.08 / 47.30 ± 1.86,34.29 ± 3.41 / 7.56 ± 2.64,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (val)</a>,📝,2.76,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,38.71 ± 1.78 / 40.77 ± 1.48,51.13 ± 1.12 / 51.13 ± 1.12,1.26 ± 4.12 / 35.24 ± 1.04,57.13 ± 1.27 / 33.85 ± 1.51,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,2.76,40433885184.0,256000.0,32768.0,✓,✗,(✓),✓,18.04 ± 10.17 / 36.74 ± 9.92,61.30 ± 2.44 / 61.30 ± 2.44,1.93 ± 3.78 / 35.27 ± 3.69,69.28 ± 1.28 / 50.80 ± 1.52,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-global'>CohereLabs/tiny-aya-global (val)</a>,📝,2.76,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,38.88 ± 1.86 / 40.93 ± 1.57,51.10 ± 1.85 / 51.10 ± 1.85,0.91 ± 3.18 / 35.56 ± 0.90,56.65 ± 1.62 / 33.23 ± 1.90,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 (val)</a>,🤔,2.77,31577934400.0,131072.0,262144.0,✓,✗,✗,✓,37.44 ± 1.05 / 52.88 ± 0.50,58.20 ± 0.95 / 58.20 ± 0.95,4.94 ± 1.89 / 36.13 ± 0.79,42.63 ± 0.77 / 20.96 ± 1.11,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,2.77,574602505.0,250300.0,512.0,✓,✗,(✓),✓,15.54 ± 6.87 / 38.97 ± 8.69,70.72 ± 1.15 / 70.69 ± 1.14,15.71 ± 11.17 / 52.73 ± 8.59,39.23 ± 1.82 / 29.12 ± 2.02,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.84,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,38.68 ± 1.39 / 57.70 ± 0.87,52.06 ± 2.12 / 52.06 ± 2.12,9.96 ± 1.78 / 54.24 ± 1.30,33.12 ± 1.21 / 0.39 ± 0.16,16.10.0,16.10.0,16.10.0,16.10.0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.89,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,31.10 ± 1.54 / 53.40 ± 1.41,46.47 ± 2.26 / 46.47 ± 2.26,6.28 ± 2.12 / 52.91 ± 1.08,52.05 ± 1.10 / 33.82 ± 1.26,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8 (val)</a>,🤔,2.89,30491811840.0,131072.0,262144.0,✓,✗,✗,✓,32.60 ± 2.12 / 50.99 ± 1.64,51.11 ± 1.19 / 51.11 ± 1.19,2.32 ± 2.23 / 48.87 ± 1.04,52.16 ± 1.08 / 30.31 ± 0.92,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think</a>,🤔,2.91,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,30.08 ± 2.23 / 41.09 ± 1.77,56.70 ± 1.37 / 56.70 ± 1.37,2.98 ± 2.27 / 40.79 ± 1.72,46.04 ± 1.55 / 26.52 ± 1.40,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-4B'>Qwen/Qwen3.5-4B (val)</a>,🤔,2.92,4659861248.0,248044.0,8192.0,✓,✗,(✓),✓,42.34 ± 1.08 / 50.98 ± 1.02,49.08 ± 2.31 / 49.08 ± 2.31,9.56 ± 2.24 / 38.46 ± 0.98,23.00 ± 1.31 / 16.68 ± 0.96,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,2.94,278044162.0,250002.0,512.0,✓,✗,(✓),✗,28.98 ± 3.53 / 53.30 ± 3.69,75.86 ± 1.13 / 75.86 ± 1.13,3.00 ± 2.12 / 48.89 ± 2.59,18.58 ± 2.85 / 10.65 ± 1.74,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B'>Qwen/Qwen3.5-0.8B (val)</a>,📝,2.94,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,37.06 ± 1.57 / 53.60 ± 1.55,41.29 ± 1.54 / 41.29 ± 1.54,7.35 ± 2.28 / 45.57 ± 1.79,48.54 ± 0.58 / 29.98 ± 0.85,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,2.95,140645001.0,256000.0,8192.0,✓,✗,(✓),✓,19.42 ± 4.64 / 47.49 ± 4.69,66.43 ± 1.64 / 66.43 ± 1.64,14.75 ± 4.14 / 56.52 ± 2.16,26.27 ± 1.33 / 15.47 ± 0.88,16.7.1.dev0,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-4B-Base'>Qwen/Qwen3.5-4B-Base (val)</a>,🧠,2.95,4659861248.0,248044.0,8192.0,✓,✗,(✓),✓,4.80 ± 1.94 / 26.07 ± 1.39,61.75 ± 1.90 / 61.75 ± 1.90,0.00 ± 0.00 / 32.87 ± 0.49,72.14 ± 1.13 / 52.32 ± 1.39,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,2.96,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,30.58 ± 1.88 / 53.14 ± 1.82,47.10 ± 1.56 / 47.10 ± 1.56,5.83 ± 0.86 / 52.72 ± 0.46,51.59 ± 0.93 / 31.51 ± 0.94,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think (val)</a>,🤔,2.99,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,30.49 ± 1.25 / 40.84 ± 1.08,55.60 ± 0.99 / 55.60 ± 0.99,0.06 ± 3.11 / 38.21 ± 1.33,42.66 ± 1.14 / 24.04 ± 1.23,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,3.01,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,17.67 ± 6.04 / 44.53 ± 3.51,49.99 ± 1.46 / 49.99 ± 1.46,7.92 ± 1.82 / 40.85 ± 2.22,54.34 ± 0.97 / 36.81 ± 1.30,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,3.02,7298011136.0,100278.0,65536.0,✓,✗,(✓),✓,33.34 ± 2.29 / 48.25 ± 3.62,39.41 ± 3.60 / 39.41 ± 3.60,4.46 ± 2.23 / 45.32 ± 4.58,50.32 ± 0.59 / 32.72 ± 0.79,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,3.02,8053338176.0,131072.0,65536.0,✗,✗,(✓),✗,46.80 ± 0.93 / 60.40 ± 1.07,52.64 ± 1.10 / 52.64 ± 1.10,0.00 ± 0.00 / 33.36 ± 0.27,22.12 ± 1.53 / 0.09 ± 0.08,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (val)</a>,📝,3.05,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,31.85 ± 5.12 / 43.07 ± 4.82,43.18 ± 1.28 / 43.18 ± 1.28,1.56 ± 3.75 / 40.68 ± 3.16,48.59 ± 1.79 / 24.67 ± 1.77,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,3.06,7241748480.0,32002.0,32768.0,✗,✗,(✓),✗,34.99 ± 1.25 / 53.71 ± 2.85,42.66 ± 1.80 / 42.66 ± 1.80,2.12 ± 1.20 / 42.20 ± 3.71,44.86 ± 1.91 / 17.41 ± 3.09,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,3.13,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,25.51 ± 3.10 / 39.43 ± 2.08,45.41 ± 1.61 / 45.41 ± 1.61,2.49 ± 2.10 / 50.45 ± 1.19,42.66 ± 1.25 / 24.43 ± 0.95,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,3.13,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,32.78 ± 1.45 / 47.08 ± 2.45,39.64 ± 2.08 / 39.64 ± 2.08,2.33 ± 1.54 / 48.46 ± 2.98,44.24 ± 1.63 / 26.49 ± 1.98,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.15,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,26.79 ± 1.87 / 51.32 ± 1.26,41.85 ± 2.75 / 41.85 ± 2.75,2.19 ± 2.64 / 50.89 ± 1.34,51.11 ± 1.06 / 33.19 ± 1.16,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.19,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,16.95 ± 6.65 / 28.54 ± 5.18,41.73 ± 2.05 / 41.73 ± 2.05,5.72 ± 1.09 / 52.36 ± 0.62,54.91 ± 1.11 / 33.79 ± 1.21,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B-Base'>Qwen/Qwen3.5-2B-Base (val)</a>,🧠,3.19,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,14.95 ± 2.52 / 35.93 ± 2.16,43.27 ± 1.77 / 43.27 ± 1.77,0.00 ± 0.00 / 32.87 ± 0.49,59.42 ± 1.31 / 37.15 ± 1.34,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.21,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,28.99 ± 4.95 / 38.27 ± 4.28,52.25 ± 3.33 / 52.25 ± 3.33,3.09 ± 2.37 / 39.24 ± 4.78,23.58 ± 1.83 / 0.28 ± 0.13,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tencent/Hunyuan-4B-Instruct'>tencent/Hunyuan-4B-Instruct (val)</a>,🤔,3.30,4221757440.0,120818.0,262144.0,✓,✗,(✓),✓,30.94 ± 2.27 / 49.00 ± 1.50,41.32 ± 1.45 / 41.32 ± 1.45,1.45 ± 2.91 / 50.27 ± 1.54,26.93 ± 2.20 / 0.00 ± 0.00,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini-Base'>arcee-ai/Trinity-Mini-Base</a>,📝,3.31,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,21.33 ± 5.29 / 41.55 ± 5.49,50.28 ± 2.75 / 50.28 ± 2.75,2.47 ± 2.04 / 40.85 ± 4.60,27.72 ± 2.33 / 9.70 ± 1.80,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/google/gemma-4-E4B'>google/gemma-4-E4B (val)</a>,🧠,3.33,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,21.12 ± 3.93 / 47.85 ± 2.46,26.89 ± 1.28 / 26.89 ± 1.28,1.22 ± 2.83 / 47.73 ± 1.84,60.71 ± 1.24 / 35.94 ± 1.25,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.40,1543714304.0,151936.0,32768.0,✓,✗,(✓),✓,25.65 ± 2.59 / 51.05 ± 1.91,28.71 ± 1.16 / 28.71 ± 1.16,-0.59 ± 1.32 / 33.52 ± 0.43,49.67 ± 1.03 / 32.24 ± 1.23,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.41,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,41.19 ± 2.42 / 57.55 ± 4.65,17.08 ± 2.75 / 17.08 ± 2.75,1.69 ± 1.39 / 43.66 ± 3.45,38.50 ± 3.41 / 21.59 ± 2.40,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,3.46,117654272.0,250037.0,512.0,✓,✗,(✓),✗,25.03 ± 2.57 / 51.99 ± 2.07,61.48 ± 1.21 / 61.48 ± 1.21,-0.11 ± 2.16 / 47.25 ± 1.90,0.30 ± 0.38 / 0.06 ± 0.06,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct (val)</a>,🤔,3.49,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,19.71 ± 1.90 / 44.98 ± 1.38,34.17 ± 1.85 / 34.17 ± 1.85,2.62 ± 3.10 / 50.59 ± 1.60,32.34 ± 0.60 / 0.00 ± 0.00,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,3.50,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,21.11 ± 2.34 / 46.81 ± 1.58,35.60 ± 2.42 / 35.60 ± 2.42,1.91 ± 1.79 / 50.37 ± 0.90,33.32 ± 1.03 / 0.00 ± 0.00,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.53,7241732096.0,32000.0,32768.0,✓,✗,(✓),✗,2.11 ± 1.89 / 22.45 ± 1.04,42.05 ± 3.26 / 42.05 ± 3.26,-0.51 ± 0.87 / 33.48 ± 0.32,50.28 ± 1.59 / 34.21 ± 1.74,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.53,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,24.93 ± 1.54 / 38.23 ± 1.00,34.09 ± 1.62 / 34.09 ± 1.62,6.19 ± 1.81 / 51.45 ± 1.33,19.45 ± 0.75 / 0.00 ± 0.00,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview</a>,📝,3.54,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,4.66 ± 2.31 / 24.31 ± 1.74,46.80 ± 0.91 / 46.80 ± 0.91,0.02 ± 0.75 / 33.44 ± 0.33,38.57 ± 5.07 / 22.56 ± 4.01,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/google/gemma-4-E2B'>google/gemma-4-E2B (val)</a>,🧠,3.56,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,20.16 ± 2.05 / 42.02 ± 1.48,21.50 ± 1.69 / 21.50 ± 1.69,-3.51 ± 2.94 / 45.59 ± 1.59,47.27 ± 1.61 / 24.07 ± 1.26,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.58,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,28.84 ± 3.88 / 52.26 ± 4.17,29.61 ± 2.50 / 29.61 ± 2.50,3.44 ± 1.44 / 47.18 ± 3.13,15.92 ± 1.07 / 0.05 ± 0.05,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,3.60,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,0.00 ± 0.00 / 21.82 ± 0.19,30.90 ± 2.00 / 30.90 ± 2.00,7.69 ± 2.76 / 42.25 ± 4.19,49.98 ± 2.94 / 31.89 ± 3.07,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.61,395881664.0,50368.0,8192.0,✓,✗,(✓),✓,8.14 ± 2.77 / 34.43 ± 2.69,52.07 ± 2.44 / 52.07 ± 2.45,0.40 ± 1.27 / 48.25 ± 2.20,18.42 ± 1.87 / 8.43 ± 1.39,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.63,751632384.0,151936.0,40960.0,✓,✗,✗,✓,17.70 ± 2.69 / 29.81 ± 2.67,33.90 ± 2.56 / 33.90 ± 2.56,0.47 ± 1.83 / 40.55 ± 4.18,30.77 ± 1.86 / 14.38 ± 1.72,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B-Base'>Qwen/Qwen3.5-0.8B-Base (val)</a>,🧠,3.65,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,0.69 ± 1.17 / 23.25 ± 0.91,35.32 ± 1.51 / 35.32 ± 1.51,0.00 ± 0.00 / 32.87 ± 0.49,46.76 ± 0.99 / 25.21 ± 1.28,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.65,108867577.0,84985.0,512.0,✓,✗,(✓),✗,0.65 ± 2.12 / 23.40 ± 1.80,72.74 ± 0.81 / 72.74 ± 0.81,0.72 ± 1.36 / 43.58 ± 4.90,0.04 ± 0.05 / 0.04 ± 0.05,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/microsoft/Phi-4-reasoning-plus'>microsoft/Phi-4-reasoning-plus (val)</a>,🤔,3.67,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,11.08 ± 2.29 / 32.25 ± 1.36,38.06 ± 2.11 / 38.06 ± 2.11,9.54 ± 3.20 / 52.55 ± 1.63,9.77 ± 0.46 / 1.13 ± 0.28,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Base'>arcee-ai/Trinity-Nano-Base</a>,📝,3.67,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,12.84 ± 2.20 / 35.41 ± 1.77,37.93 ± 3.14 / 37.93 ± 3.14,0.00 ± 0.00 / 33.36 ± 0.27,26.58 ± 2.22 / 8.32 ± 1.68,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.68,4619184640.0,128004.0,65536.0,✓,✗,(✓),✗,21.50 ± 2.49 / 38.86 ± 5.09,29.96 ± 3.02 / 29.96 ± 3.02,1.04 ± 1.97 / 41.10 ± 4.50,23.10 ± 3.63 / 9.07 ± 4.16,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.69,7799574528.0,100096.0,4096.0,✓,✗,(✓),✗,2.07 ± 2.16 / 22.69 ± 0.60,40.72 ± 3.28 / 40.72 ± 3.28,-0.20 ± 1.96 / 42.78 ± 3.70,36.90 ± 1.09 / 22.01 ± 1.09,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.71,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,8.39 ± 5.17 / 27.59 ± 5.19,23.79 ± 2.02 / 23.79 ± 2.02,1.19 ± 0.72 / 35.19 ± 3.00,44.84 ± 1.04 / 23.53 ± 1.51,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.72,755625600.0,128256.0,8192.0,✓,✗,(✓),✓,7.75 ± 5.10 / 34.68 ± 4.43,41.21 ± 7.74 / 41.17 ± 7.80,-0.29 ± 2.16 / 43.64 ± 3.67,22.58 ± 0.74 / 12.12 ± 0.94,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.73,395881664.0,50368.0,8192.0,✓,✗,(✓),✗,13.06 ± 2.40 / 39.44 ± 2.62,39.54 ± 3.57 / 39.54 ± 3.57,0.61 ± 1.79 / 48.20 ± 1.22,21.17 ± 1.63 / 11.40 ± 1.33,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.74,310266624.0,128256.0,8192.0,✓,✗,(✓),✓,9.79 ± 3.17 / 35.47 ± 3.00,41.63 ± 5.60 / 41.66 ± 5.51,0.77 ± 1.60 / 42.16 ± 3.68,17.70 ± 2.42 / 8.61 ± 1.81,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.75,2569272320.0,65536.0,128000.0,✗,✗,(✓),✓,10.52 ± 2.29 / 32.98 ± 2.52,31.49 ± 2.09 / 31.49 ± 2.09,3.50 ± 1.12 / 50.44 ± 1.09,28.39 ± 1.49 / 14.78 ± 1.28,16.7.1.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/speakleash/Bielik-1.5B-v3.0-Instruct'>speakleash/Bielik-1.5B-v3.0-Instruct</a>,📝,3.77,1596507648.0,32000.0,8192.0,✓,✗,(✓),✓,5.69 ± 2.95 / 20.25 ± 1.89,32.41 ± 1.39 / 32.41 ± 1.39,0.22 ± 1.04 / 36.01 ± 3.36,33.81 ± 1.65 / 19.67 ± 1.38,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.78,149655232.0,50368.0,8192.0,✓,✗,(✓),✓,2.61 ± 1.90 / 29.74 ± 2.33,49.61 ± 2.26 / 49.61 ± 2.26,1.34 ± 1.18 / 44.00 ± 3.48,14.03 ± 1.58 / 4.68 ± 1.31,16.7.1.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
