<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/mistralai/Ministral-3-3B-Reasoning-2512'>mistralai/Ministral-3-3B-Reasoning-2512</a>,📝,2.46,?,?,?,✓,✗,(✓),✓,25.76 ± 1.39 / 47.55 ± 0.91,61.33 ± 1.97 / 48.83 ± 2.20,32.53 ± 1.53 / 64.76 ± 1.32,72.36 ± 0.55 / 44.69 ± 1.56,16.17.0,16.17.0,16.17.0,16.17.0
<a href='https://hf.co/mistralai/Ministral-3-3B-Instruct-2512'>mistralai/Ministral-3-3B-Instruct-2512</a>,📝,2.47,?,?,?,✓,✗,(✓),✓,25.45 ± 2.04 / 45.26 ± 1.49,63.56 ± 2.09 / 49.98 ± 2.34,33.22 ± 3.08 / 57.45 ± 4.34,68.01 ± 0.67 / 40.04 ± 1.18,16.17.0,16.17.0,16.17.0,16.17.0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,2.47,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,21.80 ± 1.87 / 42.09 ± 2.03,62.49 ± 2.22 / 49.17 ± 1.47,59.75 ± 3.73 / 77.45 ± 3.10,42.24 ± 5.44 / 21.54 ± 4.04,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,2.48,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,27.30 ± 0.95 / 47.34 ± 0.75,82.19 ± 0.79 / 70.00 ± 1.24,54.02 ± 1.85 / 76.77 ± 0.88,22.35 ± 1.59 / 4.09 ± 1.29,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,2.50,32234279936.0,100352.0,4096.0,✗,✗,(✓),✓,24.45 ± 1.57 / 45.81 ± 1.16,66.32 ± 1.29 / 45.94 ± 1.19,35.50 ± 1.74 / 66.82 ± 1.04,63.02 ± 0.73 / 35.10 ± 1.21,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,2.50,140642306.0,256000.0,8192.0,✓,✗,(✓),✓,21.76 ± 1.80 / 45.21 ± 1.37,85.70 ± 0.95 / 86.01 ± 0.88,51.03 ± 3.10 / 75.16 ± 1.77,25.64 ± 1.81 / 16.12 ± 1.11,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,2.53,278044162.0,250002.0,512.0,✓,✗,(✓),✗,33.70 ± 1.78 / 50.84 ± 0.81,89.27 ± 0.43 / 89.52 ± 0.41,33.76 ± 10.74 / 64.73 ± 5.16,20.31 ± 2.33 / 12.58 ± 1.85,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,2.55,14765947904.0,151665.0,131072.0,✓,✗,(✓),✗,25.05 ± 1.07 / 46.78 ± 0.90,75.71 ± 1.02 / 64.23 ± 1.57,48.71 ± 1.72 / 73.49 ± 1.20,32.19 ± 0.73 / 0.25 ± 0.10,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT</a>,📝,2.55,8030326784.0,128264.0,131072.0,✓,✗,(✓),✓,26.67 ± 1.77 / 46.13 ± 1.48,60.59 ± 1.24 / 56.55 ± 1.40,26.24 ± 1.72 / 55.42 ± 2.02,72.64 ± 0.92 / 47.83 ± 1.18,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,2.55,575922690.0,250300.0,512.0,✓,✗,(✓),✓,12.98 ± 5.36 / 36.49 ± 6.69,85.98 ± 0.20 / 86.29 ± 0.21,47.44 ± 14.56 / 71.89 ± 9.73,35.70 ± 1.26 / 26.09 ± 1.10,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,2.56,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,20.11 ± 0.85 / 41.58 ± 0.73,70.69 ± 1.10 / 61.28 ± 1.56,28.82 ± 1.69 / 64.34 ± 0.85,61.29 ± 1.41 / 37.22 ± 1.83,16.4.0.dev0,16.4.0.dev0,16.4.0.dev0,16.4.0.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (val)</a>,📝,2.56,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,55.36 ± 2.84 / 70.06 ± 1.76,39.56 ± 2.59 / 34.28 ± 2.11,8.03 ± 3.39 / 42.96 ± 3.45,63.99 ± 1.80 / 37.78 ± 1.89,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-70B'>deepcogito/cogito-v1-preview-llama-70B</a>,📝,2.57,70553706496.0,128256.0,131072.0,✓,✗,(✓),✗,27.35 ± 1.06 / 47.96 ± 0.81,81.18 ± 0.70 / 69.27 ± 1.25,40.03 ± 2.44 / 63.98 ± 2.93,29.24 ± 1.17 / 6.72 ± 1.38,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/deepcogito/cogito-v2-preview-llama-70B'>deepcogito/cogito-v2-preview-llama-70B</a>,📝,2.57,70553706496.0,128256.0,131072.0,✓,✗,(✓),✗,26.94 ± 1.10 / 47.32 ± 0.93,81.00 ± 0.94 / 71.02 ± 1.10,49.36 ± 2.46 / 72.33 ± 1.77,22.81 ± 0.95 / 0.95 ± 0.60,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,2.57,21948655808.0,103424.0,131072.0,✓,✗,(✓),✗,21.18 ± 3.08 / 41.29 ± 4.04,59.84 ± 1.18 / 51.16 ± 1.43,29.75 ± 1.66 / 63.88 ± 0.94,73.87 ± 0.82 / 51.62 ± 1.17,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,2.59,3402836480.0,100352.0,131072.0,✓,✗,(✓),✗,25.29 ± 1.64 / 46.16 ± 1.48,64.60 ± 1.00 / 54.25 ± 1.57,34.24 ± 2.55 / 66.07 ± 1.67,53.48 ± 5.03 / 29.92 ± 5.40,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.59,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,29.65 ± 2.67 / 47.89 ± 1.47,54.59 ± 2.12 / 47.18 ± 2.05,22.70 ± 2.16 / 60.17 ± 1.69,70.88 ± 0.91 / 49.40 ± 1.75,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.59,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,20.08 ± 0.80 / 39.38 ± 0.84,62.18 ± 2.26 / 54.13 ± 1.91,39.47 ± 2.01 / 69.20 ± 1.08,60.12 ± 0.66 / 32.01 ± 0.74,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/lapa-llm/lapa-v0.1.2-instruct'>lapa-llm/lapa-v0.1.2-instruct</a>,📝,2.60,12187325040.0,262144.0,8192.0,✗,✗,(✓),✗,31.63 ± 1.66 / 49.86 ± 1.00,67.68 ± 1.45 / 59.50 ± 1.02,45.77 ± 1.09 / 72.64 ± 0.59,30.64 ± 1.75 / 0.13 ± 0.09,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.66,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,34.97 ± 2.55 / 51.14 ± 1.03,48.18 ± 3.79 / 46.60 ± 3.38,10.96 ± 3.23 / 37.64 ± 2.20,73.32 ± 1.40 / 50.87 ± 1.58,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,2.69,8053338176.0,131072.0,65536.0,✓,✗,(✓),✗,23.57 ± 1.75 / 43.81 ± 1.98,32.50 ± 5.10 / 31.82 ± 4.59,42.21 ± 2.77 / 66.69 ± 3.50,71.79 ± 1.23 / 45.44 ± 1.71,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B'>Qwen/Qwen3.5-0.8B (val)</a>,📝,2.71,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,41.68 ± 1.17 / 44.85 ± 0.81,42.02 ± 5.05 / 43.35 ± 4.81,14.65 ± 3.94 / 48.62 ± 4.10,62.84 ± 1.59 / 37.73 ± 1.84,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini</a>,🤔,2.74,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,18.96 ± 0.98 / 40.86 ± 0.73,69.04 ± 0.76 / 57.85 ± 1.33,30.65 ± 2.44 / 64.50 ± 1.12,49.17 ± 1.99 / 30.21 ± 2.83,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,2.80,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,33.02 ± 2.84 / 49.73 ± 1.30,42.46 ± 2.92 / 40.84 ± 2.68,17.82 ± 3.10 / 55.57 ± 2.94,61.00 ± 1.47 / 37.90 ± 1.33,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think</a>,🤔,2.83,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,17.37 ± 1.55 / 39.72 ± 1.44,67.06 ± 2.10 / 62.43 ± 2.09,19.62 ± 0.60 / 58.04 ± 0.71,53.70 ± 1.35 / 32.87 ± 1.72,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,2.83,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,21.17 ± 1.83 / 40.30 ± 1.88,60.10 ± 1.75 / 46.49 ± 1.60,35.43 ± 2.14 / 59.08 ± 2.04,40.10 ± 3.48 / 6.49 ± 3.25,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-E4B'>google/gemma-4-E4B (val)</a>,🧠,2.84,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,40.53 ± 3.29 / 56.08 ± 2.03,41.94 ± 1.88 / 43.22 ± 1.59,1.13 ± 2.98 / 49.55 ± 1.58,66.35 ± 0.73 / 39.48 ± 0.94,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,2.84,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,22.23 ± 1.15 / 42.58 ± 1.27,43.08 ± 2.19 / 37.43 ± 2.05,25.31 ± 1.18 / 56.83 ± 1.65,67.79 ± 0.50 / 42.36 ± 1.22,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.84,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,19.49 ± 2.00 / 42.78 ± 2.28,69.87 ± 1.12 / 56.30 ± 2.18,35.93 ± 2.37 / 58.87 ± 2.52,30.62 ± 1.33 / 0.23 ± 0.12,16.10.0,16.10.0,16.10.0,16.10.0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B-Base'>Qwen/Qwen3.5-0.8B-Base (val)</a>,🧠,2.84,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,46.31 ± 1.92 / 56.87 ± 1.98,32.27 ± 2.57 / 32.61 ± 1.92,2.65 ± 1.94 / 35.74 ± 1.35,66.55 ± 0.91 / 43.46 ± 0.83,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,2.89,7241748480.0,32002.0,32768.0,✗,✗,(✓),✗,20.40 ± 1.84 / 43.79 ± 1.62,53.67 ± 2.75 / 47.40 ± 2.88,11.89 ± 2.43 / 51.95 ± 2.58,64.20 ± 2.39 / 37.35 ± 3.28,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.91,9152319488.0,128000.0,4096.0,✗,✗,(✓),✓,23.99 ± 1.70 / 46.55 ± 1.52,53.92 ± 2.63 / 43.86 ± 2.99,39.46 ± 2.33 / 68.15 ± 0.97,28.20 ± 1.12 / 0.76 ± 0.42,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.94,7298011136.0,100278.0,65536.0,✓,✗,(✓),✓,23.87 ± 2.45 / 44.66 ± 2.06,48.62 ± 4.20 / 42.67 ± 2.25,6.68 ± 1.80 / 36.54 ± 2.54,64.29 ± 1.23 / 44.80 ± 1.84,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.96,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,23.85 ± 2.10 / 42.61 ± 1.95,61.08 ± 1.77 / 53.44 ± 2.11,25.57 ± 2.44 / 52.33 ± 2.54,28.93 ± 2.03 / 1.10 ± 0.75,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.97,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,18.98 ± 1.28 / 38.63 ± 1.41,40.67 ± 2.45 / 36.10 ± 1.97,22.75 ± 1.75 / 53.63 ± 4.01,64.71 ± 1.05 / 43.93 ± 0.92,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,2.97,6939037248.0,100352.0,131072.0,✓,✗,(✓),✗,22.84 ± 1.40 / 43.15 ± 1.47,59.83 ± 1.64 / 48.16 ± 2.72,17.44 ± 2.90 / 48.95 ± 2.59,41.68 ± 2.50 / 8.66 ± 2.88,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.99,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,14.85 ± 1.33 / 34.04 ± 1.41,59.52 ± 1.40 / 56.97 ± 1.68,4.08 ± 1.58 / 34.30 ± 0.75,66.64 ± 1.12 / 46.80 ± 1.36,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.01,7799574528.0,100096.0,4096.0,✓,✗,(✓),✗,30.89 ± 1.91 / 47.49 ± 0.95,51.82 ± 4.00 / 48.43 ± 3.02,1.40 ± 1.10 / 36.76 ± 3.90,51.82 ± 0.78 / 33.89 ± 0.89,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct (val)</a>,🤔,3.02,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,34.26 ± 2.45 / 51.97 ± 1.40,53.39 ± 1.47 / 50.40 ± 1.57,6.29 ± 1.46 / 52.92 ± 0.71,39.94 ± 0.58 / 0.00 ± 0.00,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.02,7241732096.0,32000.0,32768.0,✓,✗,(✓),✗,16.48 ± 2.11 / 38.72 ± 2.84,51.86 ± 2.79 / 50.23 ± 3.10,1.35 ± 1.22 / 33.86 ± 0.68,70.31 ± 0.93 / 49.48 ± 1.62,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,3.07,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,18.56 ± 1.88 / 42.39 ± 1.41,47.66 ± 2.74 / 43.25 ± 1.63,16.56 ± 1.28 / 52.82 ± 2.14,52.38 ± 1.34 / 29.25 ± 1.91,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,3.09,8053338176.0,131072.0,65536.0,✗,✗,(✓),✗,26.02 ± 3.35 / 45.23 ± 2.97,48.06 ± 3.80 / 37.96 ± 4.08,38.36 ± 2.37 / 66.21 ± 2.36,16.35 ± 1.28 / 0.04 ± 0.06,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B#no-thinking</a>,📝,3.11,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,23.54 ± 1.90 / 45.89 ± 1.16,53.31 ± 2.02 / 48.09 ± 1.61,15.75 ± 1.82 / 57.49 ± 0.87,33.61 ± 0.88 / 4.08 ± 0.72,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,3.11,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,18.74 ± 1.41 / 42.65 ± 1.05,49.08 ± 2.59 / 43.81 ± 1.80,15.60 ± 1.91 / 52.13 ± 2.13,43.78 ± 3.15 / 17.83 ± 3.79,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.11,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,37.87 ± 3.34 / 44.35 ± 2.48,28.92 ± 5.13 / 28.29 ± 4.99,2.51 ± 1.95 / 45.73 ± 3.33,51.14 ± 1.00 / 30.01 ± 1.67,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview</a>,📝,3.16,6120003328.0,200192.0,131072.0,✓,✗,(✓),✗,6.05 ± 2.15 / 21.54 ± 2.34,53.28 ± 2.26 / 49.25 ± 2.11,8.41 ± 2.29 / 45.96 ± 2.90,62.06 ± 1.23 / 39.50 ± 1.26,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.16,108867577.0,84985.0,512.0,✓,✗,(✓),✗,25.99 ± 1.35 / 47.96 ± 0.99,85.86 ± 0.45 / 86.20 ± 0.45,6.20 ± 5.08 / 44.97 ± 6.96,0.75 ± 0.87 / 0.36 ± 0.43,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/tencent/Hunyuan-4B-Instruct'>tencent/Hunyuan-4B-Instruct (val)</a>,🤔,3.17,4221757440.0,120818.0,262144.0,✓,✗,(✓),✓,34.76 ± 2.73 / 55.43 ± 1.73,49.16 ± 3.12 / 48.59 ± 2.89,3.23 ± 3.06 / 51.34 ± 1.52,25.94 ± 0.88 / 0.00 ± 0.00,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.20,93990500.0,65636.0,512.0,✓,✗,(✓),✓,28.40 ± 2.02 / 48.27 ± 1.16,73.86 ± 1.19 / 74.51 ± 1.13,7.06 ± 4.30 / 52.32 ± 2.81,1.26 ± 0.84 / 0.61 ± 0.44,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.21,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,17.05 ± 1.11 / 40.64 ± 0.52,42.49 ± 3.21 / 41.05 ± 2.26,11.07 ± 2.58 / 43.90 ± 2.19,49.44 ± 3.20 / 26.67 ± 4.04,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.24,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,21.86 ± 2.30 / 43.47 ± 2.05,59.16 ± 1.61 / 49.65 ± 1.43,9.62 ± 2.21 / 37.03 ± 1.82,21.36 ± 1.27 / 0.08 ± 0.07,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.28,4619184640.0,128004.0,65536.0,✓,✗,(✓),✗,21.23 ± 1.08 / 44.97 ± 1.06,42.44 ± 3.10 / 41.21 ± 2.99,0.00 ± 0.00 / 33.30 ± 0.27,51.72 ± 1.95 / 33.17 ± 2.27,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,3.29,117654272.0,250037.0,512.0,✓,✗,(✓),✗,30.35 ± 0.99 / 49.03 ± 0.69,76.37 ± 1.72 / 77.04 ± 1.68,-0.97 ± 1.90 / 48.05 ± 1.63,0.41 ± 0.49 / 0.13 ± 0.21,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.29,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,32.44 ± 2.17 / 50.13 ± 0.97,43.46 ± 1.89 / 38.91 ± 1.89,11.70 ± 1.27 / 53.71 ± 1.30,19.53 ± 0.55 / 0.11 ± 0.07,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.30,1543714304.0,151936.0,32768.0,✓,✗,(✓),✓,23.16 ± 1.79 / 45.10 ± 2.08,46.59 ± 1.10 / 37.96 ± 1.19,8.96 ± 1.13 / 46.82 ± 1.97,29.62 ± 0.91 / 1.59 ± 0.82,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0,16.7.0.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.32,755625600.0,128256.0,8192.0,✓,✗,(✓),✓,17.28 ± 4.38 / 41.83 ± 2.51,64.21 ± 7.73 / 64.47 ± 8.43,0.93 ± 1.82 / 41.20 ± 4.98,24.91 ± 2.75 / 15.98 ± 2.50,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8 (val)</a>,🤔,3.35,2680100864.0,131072.0,262144.0,✓,✗,✗,✓,33.54 ± 1.23 / 47.98 ± 0.77,51.86 ± 2.66 / 53.02 ± 2.28,11.65 ± 2.72 / 53.06 ± 1.34,0.92 ± 0.26 / 0.14 ± 0.09,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.35,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,18.74 ± 3.05 / 42.10 ± 3.17,38.21 ± 1.13 / 38.76 ± 1.10,2.95 ± 1.69 / 37.07 ± 2.57,49.24 ± 0.90 / 28.80 ± 1.59,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.35,310266624.0,128256.0,8192.0,✓,✗,(✓),✓,19.71 ± 2.81 / 44.12 ± 1.48,64.53 ± 4.62 / 65.52 ± 4.35,4.43 ± 1.53 / 48.46 ± 3.21,14.59 ± 1.69 / 7.69 ± 1.19,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
