<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=17 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.46,N/A,7298011136.0,100278.0,65536.0,✓,✗,(✓),✓,44.81 ± 5.09 / 61.70 ± 3.87,54.42 ± 1.14 / 37.74 ± 2.20,26.06 ± 2.36 / 62.01 ± 1.80,68.04 ± 0.84 / 38.15 ± 1.08,36.73 ± 3.80 / 39.85 ± 4.42,29.47 ± 0.92 / 47.24 ± 0.70,26.17 ± 1.48 / 44.20 ± 1.21,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.48,N/A,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,47.37 ± 3.56 / 62.68 ± 3.22,49.82 ± 1.49 / 44.64 ± 2.26,27.03 ± 2.44 / 58.50 ± 2.85,63.99 ± 2.70 / 34.62 ± 1.55,36.49 ± 4.97 / 38.56 ± 5.88,36.65 ± 1.20 / 52.27 ± 1.02,22.86 ± 2.37 / 41.57 ± 1.83,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.49,0.01,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,51.05 ± 1.87 / 64.79 ± 1.57,60.74 ± 1.54 / 45.38 ± 2.74,40.58 ± 1.71 / 68.18 ± 2.05,41.15 ± 4.45 / 16.73 ± 3.10,33.60 ± 0.22 / 38.01 ± 0.19,34.24 ± 1.17 / 50.16 ± 0.98,36.45 ± 1.38 / 51.10 ± 1.25,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.50,0.1,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,42.07 ± 3.73 / 60.87 ± 2.48,56.53 ± 1.25 / 49.99 ± 1.99,31.09 ± 4.30 / 59.04 ± 3.96,54.48 ± 1.70 / 28.42 ± 1.05,35.82 ± 0.49 / 38.92 ± 0.92,38.69 ± 1.00 / 53.80 ± 0.83,29.59 ± 3.18 / 44.20 ± 2.76,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.14.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/google/gemma-4-E2B-it'>google/gemma-4-E2B-it (val)</a>,📝,2.51,0.0,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,45.32 ± 1.41 / 62.85 ± 0.94,60.16 ± 1.26 / 46.75 ± 1.84,38.35 ± 1.80 / 68.93 ± 0.97,50.19 ± 0.77 / 22.02 ± 1.06,33.31 ± 0.32 / 38.15 ± 0.24,31.60 ± 1.33 / 49.18 ± 0.95,34.99 ± 1.38 / 51.33 ± 1.00,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (val)</a>,📝,2.51,0.28,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,43.72 ± 3.47 / 59.55 ± 2.71,55.40 ± 2.72 / 31.89 ± 2.32,41.97 ± 4.26 / 69.03 ± 3.32,57.53 ± 1.39 / 28.24 ± 1.72,31.72 ± 0.43 / 36.77 ± 0.44,31.05 ± 2.17 / 48.71 ± 1.80,34.55 ± 3.87 / 50.39 ± 2.99,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.55,2.46,2031739904.0,151936.0,40960.0,✓,✗,✗,✓,53.41 ± 3.72 / 65.63 ± 3.72,45.28 ± 1.29 / 32.04 ± 1.38,39.81 ± 2.23 / 67.45 ± 2.18,53.40 ± 2.17 / 27.17 ± 1.36,33.82 ± 0.15 / 38.64 ± 0.17,27.52 ± 1.73 / 45.43 ± 1.58,30.36 ± 2.59 / 46.18 ± 2.37,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.55,N/A,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,51.60 ± 3.78 / 65.92 ± 3.27,53.54 ± 0.85 / 44.50 ± 1.71,13.91 ± 4.80 / 39.97 ± 3.92,61.50 ± 2.53 / 33.49 ± 1.49,37.45 ± 4.73 / 39.16 ± 5.28,35.37 ± 0.73 / 50.94 ± 0.64,20.20 ± 1.69 / 38.32 ± 1.69,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-4B'>Qwen/Qwen3.5-4B (val)</a>,🤔,2.55,?,4659861248.0,248044.0,8192.0,✓,✗,(✓),✓,52.53 ± 2.31 / 65.69 ± 1.62,32.57 ± 2.36 / 29.78 ± 2.13,49.48 ± 1.34 / 72.94 ± 0.91,24.91 ± 1.19 / 15.59 ± 0.85,29.14 ± 0.49 / 32.29 ± 0.57,68.11 ± 1.13 / 75.98 ± 0.85,64.64 ± 1.12 / 73.01 ± 0.86,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-3B-Instruct-2512'>mistralai/Ministral-3-3B-Instruct-2512</a>,📝,2.55,?,?,?,?,✓,✗,(✓),✓,54.58 ± 2.48 / 68.50 ± 1.67,50.81 ± 1.21 / 34.35 ± 2.20,25.76 ± 8.27 / 49.71 ± 7.39,44.19 ± 0.60 / 19.25 ± 0.58,30.50 ± 0.12 / 35.61 ± 0.15,45.88 ± 0.86 / 59.20 ± 0.65,54.46 ± 0.91 / 65.81 ± 0.68,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0
<a href='https://hf.co/google/gemma-4-31B'>google/gemma-4-31B (val)</a>,🧠,2.56,N/A,31273088876.0,262144.0,8192.0,✓,✗,(✓),✓,44.46 ± 1.76 / 61.77 ± 1.48,60.93 ± 1.65 / 52.45 ± 1.79,24.26 ± 3.60 / 61.45 ± 1.74,63.04 ± 1.66 / 31.13 ± 1.50,29.85 ± 1.89 / 30.80 ± 2.11,47.25 ± 1.87 / 60.59 ± 1.33,21.18 ± 3.29 / 40.86 ± 2.51,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#none (zero-shot, val)</a>",🤔,2.59,?,?,?,400000.0,✓,✗,✗,✓,43.74 ± 1.42 / 60.80 ± 0.87,47.78 ± 1.12 / 22.80 ± 0.70,31.08 ± 2.32 / 64.88 ± 1.15,53.19 ± 0.87 / 23.95 ± 0.83,28.38 ± 0.17 / 34.87 ± 0.18,47.30 ± 1.09 / 60.66 ± 0.86,49.32 ± 0.95 / 61.56 ± 0.82,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think (val)</a>,🤔,2.63,?,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,51.64 ± 1.38 / 65.06 ± 1.03,62.84 ± 0.80 / 42.09 ± 0.76,25.13 ± 2.79 / 54.52 ± 1.49,49.57 ± 0.70 / 26.90 ± 0.93,24.53 ± 0.54 / 29.35 ± 0.62,53.94 ± 1.52 / 65.39 ± 1.13,31.45 ± 1.35 / 48.28 ± 1.04,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.69,?,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,57.44 ± 2.16 / 68.90 ± 1.74,48.61 ± 2.47 / 38.42 ± 1.62,44.85 ± 1.26 / 71.98 ± 0.64,45.94 ± 0.75 / 25.44 ± 0.69,13.51 ± 1.12 / 16.30 ± 1.36,68.09 ± 2.35 / 75.26 ± 1.82,56.46 ± 1.95 / 66.79 ± 1.47,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.12.0.dev0,16.15.0.dev0,16.12.0.dev0,16.12.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-base'>CohereLabs/tiny-aya-base (val)</a>,🧠,2.69,N/A,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,46.06 ± 4.38 / 62.95 ± 3.17,45.00 ± 2.64 / 40.06 ± 2.18,12.21 ± 4.99 / 50.34 ± 4.60,68.95 ± 1.45 / 36.69 ± 1.81,35.60 ± 0.99 / 38.87 ± 1.56,31.33 ± 2.51 / 45.31 ± 2.23,18.03 ± 3.45 / 35.82 ± 2.46,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (val)</a>,📝,2.75,0.59,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,48.16 ± 2.63 / 61.47 ± 2.69,57.00 ± 2.11 / 37.23 ± 2.45,0.00 ± 0.00 / 32.87 ± 0.96,59.28 ± 1.89 / 28.57 ± 1.23,32.86 ± 0.22 / 36.62 ± 0.28,32.82 ± 2.36 / 49.88 ± 1.69,29.29 ± 2.34 / 47.03 ± 1.70,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B#no-thinking</a>,📝,2.76,4.18,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,36.22 ± 3.16 / 51.63 ± 2.99,52.40 ± 1.22 / 43.39 ± 2.53,43.66 ± 2.43 / 70.86 ± 1.40,27.33 ± 2.39 / 0.68 ± 0.32,35.29 ± 0.37 / 40.10 ± 0.54,31.47 ± 1.17 / 48.41 ± 0.90,32.47 ± 0.81 / 48.16 ± 0.98,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/CohereLabs/tiny-aya-global'>CohereLabs/tiny-aya-global (val)</a>,📝,2.77,0.44,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,48.48 ± 3.46 / 60.84 ± 3.32,55.85 ± 2.06 / 35.67 ± 1.68,0.00 ± 0.00 / 32.87 ± 0.96,59.89 ± 1.70 / 27.88 ± 1.44,32.86 ± 0.21 / 36.53 ± 0.26,30.55 ± 2.35 / 48.32 ± 1.62,26.86 ± 3.21 / 45.20 ± 2.40,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,2.79,?,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,53.91 ± 2.34 / 64.80 ± 1.82,51.82 ± 1.10 / 36.30 ± 1.02,34.34 ± 2.30 / 66.63 ± 1.30,47.11 ± 0.67 / 25.43 ± 0.49,17.46 ± 0.42 / 21.82 ± 0.54,62.73 ± 0.92 / 72.15 ± 0.71,33.49 ± 1.80 / 49.53 ± 1.44,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-4B-Base'>Qwen/Qwen3.5-4B-Base (val)</a>,🧠,2.83,N/A,4659861248.0,248044.0,8192.0,✓,✗,(✓),✓,1.22 ± 0.83 / 16.06 ± 0.28,66.74 ± 1.18 / 58.39 ± 1.75,0.00 ± 0.00 / 33.74 ± 0.46,68.99 ± 1.22 / 39.01 ± 0.87,34.79 ± 2.63 / 35.89 ± 2.99,49.55 ± 0.66 / 62.30 ± 0.55,29.21 ± 1.47 / 43.52 ± 0.99,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,2.83,14.14,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,51.32 ± 3.19 / 67.27 ± 2.23,50.84 ± 0.99 / 38.74 ± 1.96,30.59 ± 3.59 / 60.41 ± 3.60,21.22 ± 2.50 / 0.02 ± 0.03,34.29 ± 0.14 / 38.22 ± 0.22,27.49 ± 1.41 / 44.89 ± 1.27,28.29 ± 3.06 / 45.09 ± 2.73,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-26B-A4B'>google/gemma-4-26B-A4B (val)</a>,🧠,2.87,N/A,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,30.39 ± 2.63 / 52.17 ± 1.91,51.04 ± 1.51 / 42.56 ± 1.23,31.12 ± 3.32 / 64.38 ± 1.80,62.82 ± 0.71 / 30.80 ± 1.35,27.10 ± 1.71 / 27.86 ± 1.88,36.06 ± 1.78 / 51.95 ± 1.32,17.70 ± 3.48 / 38.16 ± 2.57,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.90,0.0,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,40.90 ± 3.78 / 59.65 ± 3.21,49.71 ± 0.87 / 39.19 ± 1.54,33.16 ± 2.11 / 62.54 ± 1.70,48.61 ± 1.33 / 23.00 ± 0.56,31.09 ± 0.12 / 34.93 ± 0.16,19.94 ± 0.87 / 39.88 ± 0.72,16.02 ± 1.64 / 37.01 ± 1.25,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,2.92,0.01,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,40.38 ± 3.53 / 59.46 ± 3.05,50.23 ± 0.72 / 38.90 ± 1.77,32.00 ± 1.70 / 61.37 ± 1.25,45.87 ± 1.97 / 19.18 ± 1.13,30.80 ± 0.15 / 34.93 ± 0.18,19.73 ± 1.38 / 39.64 ± 1.08,16.10 ± 1.43 / 37.03 ± 1.08,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8 (val)</a>,🤔,2.95,?,2680100864.0,131072.0,262144.0,✓,✗,✗,✓,45.88 ± 2.27 / 62.67 ± 1.63,61.85 ± 1.62 / 53.27 ± 1.58,32.78 ± 2.71 / 65.26 ± 1.58,12.97 ± 1.32 / 4.92 ± 0.71,25.36 ± 0.21 / 29.69 ± 0.27,52.95 ± 1.05 / 64.69 ± 0.79,27.56 ± 1.81 / 45.27 ± 1.49,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (val)</a>,📝,3.00,11.27,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,44.59 ± 3.95 / 61.94 ± 2.52,39.93 ± 2.90 / 31.46 ± 2.79,17.52 ± 4.75 / 53.73 ± 3.47,50.85 ± 2.45 / 26.22 ± 1.41,32.37 ± 0.19 / 37.52 ± 0.16,23.02 ± 2.91 / 41.41 ± 2.33,10.50 ± 3.52 / 31.41 ± 3.35,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B'>Qwen/Qwen3.5-0.8B (val)</a>,📝,3.01,1.21,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,43.96 ± 1.64 / 60.58 ± 1.39,47.85 ± 1.22 / 36.31 ± 1.31,14.93 ± 1.86 / 42.43 ± 1.57,48.74 ± 0.93 / 22.86 ± 0.92,31.30 ± 0.20 / 36.38 ± 0.18,21.74 ± 0.94 / 38.32 ± 1.09,9.31 ± 1.03 / 30.98 ± 0.86,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/speakleash/Bielik-1.5B-v3.0-Instruct'>speakleash/Bielik-1.5B-v3.0-Instruct</a>,📝,3.03,2.86,1596507648.0,32000.0,8192.0,✓,✗,(✓),✓,48.27 ± 3.54 / 64.43 ± 2.26,45.50 ± 1.99 / 33.35 ± 1.39,16.71 ± 1.61 / 55.72 ± 1.78,45.21 ± 2.89 / 23.41 ± 1.40,28.46 ± 0.57 / 30.96 ± 0.62,24.29 ± 1.02 / 42.28 ± 1.00,21.42 ± 1.23 / 40.61 ± 1.05,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.12,0.03,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,40.62 ± 3.76 / 58.80 ± 3.18,48.18 ± 0.76 / 37.77 ± 1.36,22.05 ± 2.50 / 49.86 ± 3.35,48.18 ± 2.28 / 21.21 ± 1.49,27.37 ± 2.12 / 28.36 ± 2.51,16.09 ± 0.90 / 36.71 ± 0.70,11.98 ± 1.47 / 33.69 ± 0.98,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tencent/Hunyuan-4B-Instruct'>tencent/Hunyuan-4B-Instruct (val)</a>,🤔,3.18,?,4221757440.0,120818.0,262144.0,✓,✗,(✓),✓,44.01 ± 2.13 / 61.98 ± 1.46,51.51 ± 1.04 / 46.34 ± 1.07,32.24 ± 2.08 / 65.81 ± 1.09,43.24 ± 0.51 / 0.00 ± 0.00,27.28 ± 0.12 / 32.74 ± 0.12,0.00 ± 0.00 / 19.34 ± 1.12,0.00 ± 0.00 / 26.41 ± 0.87,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B-Base'>Qwen/Qwen3.5-2B-Base (val)</a>,🧠,3.20,N/A,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,0.88 ± 0.88 / 16.07 ± 0.30,57.57 ± 1.20 / 42.45 ± 1.77,0.00 ± 0.00 / 33.74 ± 0.46,65.71 ± 0.84 / 36.62 ± 0.99,31.71 ± 2.48 / 33.40 ± 3.11,32.85 ± 1.25 / 43.55 ± 1.35,8.79 ± 1.24 / 28.75 ± 0.90,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.33,0.4,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,41.67 ± 3.11 / 53.35 ± 4.46,36.23 ± 1.73 / 27.14 ± 0.93,7.56 ± 2.25 / 39.61 ± 1.45,41.20 ± 1.82 / 9.12 ± 1.78,29.93 ± 1.19 / 33.55 ± 1.34,14.89 ± 0.82 / 34.86 ± 0.89,8.93 ± 1.10 / 30.30 ± 1.21,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.35,15.81,751632384.0,151936.0,40960.0,✓,✗,✗,✓,35.26 ± 3.81 / 51.81 ± 2.95,35.67 ± 1.93 / 25.19 ± 1.68,3.16 ± 2.63 / 40.53 ± 4.19,40.53 ± 1.08 / 16.89 ± 0.75,33.56 ± 0.67 / 37.16 ± 0.65,11.14 ± 1.02 / 32.54 ± 0.95,5.67 ± 0.74 / 28.46 ± 0.71,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.43,0.0,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,42.77 ± 4.11 / 60.55 ± 2.71,37.07 ± 1.07 / 29.08 ± 0.96,12.01 ± 2.29 / 51.96 ± 4.06,20.36 ± 1.75 / 0.40 ± 0.52,31.49 ± 0.15 / 36.20 ± 0.15,7.92 ± 0.65 / 29.85 ± 0.66,8.26 ± 0.93 / 29.80 ± 0.65,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B-Base'>Qwen/Qwen3.5-0.8B-Base (val)</a>,🧠,3.45,N/A,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,1.14 ± 1.14 / 16.21 ± 0.39,47.43 ± 1.20 / 38.94 ± 1.30,0.00 ± 0.00 / 33.74 ± 0.46,56.78 ± 1.15 / 29.72 ± 1.06,30.83 ± 2.00 / 33.63 ± 2.82,23.36 ± 1.38 / 42.97 ± 1.12,3.70 ± 1.46 / 27.30 ± 0.96,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.46,0.01,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,33.48 ± 3.70 / 52.64 ± 3.14,41.18 ± 1.41 / 28.44 ± 1.27,7.94 ± 1.37 / 49.68 ± 3.24,18.85 ± 1.37 / 0.85 ± 1.10,31.77 ± 0.08 / 37.03 ± 0.09,23.13 ± 1.06 / 40.80 ± 0.85,6.15 ± 1.08 / 27.54 ± 0.71,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct (val)</a>,🤔,3.52,?,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,35.75 ± 1.52 / 55.57 ± 0.95,42.25 ± 0.94 / 33.75 ± 0.36,20.57 ± 2.19 / 59.52 ± 1.20,34.68 ± 0.75 / 0.00 ± 0.00,25.07 ± 0.19 / 30.64 ± 0.24,0.00 ± 0.00 / 19.34 ± 1.12,0.00 ± 0.00 / 26.41 ± 0.87,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.53,0.7,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,36.11 ± 2.94 / 53.24 ± 2.07,36.15 ± 1.76 / 30.98 ± 1.37,13.90 ± 3.13 / 55.31 ± 2.89,20.13 ± 1.22 / 0.04 ± 0.03,27.94 ± 0.76 / 30.23 ± 1.02,17.80 ± 1.10 / 36.74 ± 0.93,8.04 ± 1.52 / 30.86 ± 0.94,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.60,N/A,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,32.16 ± 8.05 / 41.25 ± 8.53,27.06 ± 1.79 / 24.75 ± 1.94,3.49 ± 1.94 / 42.08 ± 5.05,43.20 ± 1.09 / 19.85 ± 1.04,30.57 ± 4.35 / 33.37 ± 5.74,-0.11 ± 0.88 / 22.44 ± 0.63,0.18 ± 0.77 / 25.04 ± 0.57,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/microsoft/Phi-4-reasoning-plus'>microsoft/Phi-4-reasoning-plus (val)</a>,🤔,3.74,?,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,14.13 ± 2.63 / 40.08 ± 1.75,46.64 ± 2.00 / 41.31 ± 1.91,19.67 ± 3.29 / 57.17 ± 1.76,10.21 ± 0.75 / 1.53 ± 0.40,24.05 ± 0.72 / 30.13 ± 0.89,7.77 ± 2.23 / 22.34 ± 1.31,8.24 ± 2.56 / 28.91 ± 0.66,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
